ID,designation_header,strain_number_header,is_type_strain_header,species,Genome seq. accession number,Oxygen tolerance
,,,,,2663763513,
,,,,,GCA_001434695,
16786,,"DSM 45169, CCUG 55916, IMMIB L-1269",1,Desmospora activa,1121389.3,microaerophile
,,,,,2737471615,
,,,,,2784132155,
,,,,,GCA_003046315,
3919,,"DSM 22407, CCUG 55056, LMG 24257, IMP 2, JCM 16028",1,Devriesea agamarum,GCA_900070355,microaerophile
229,2991-95,"DSM 15742, ATCC BAA-56, CCM 4936, CIP 106314, CCUG 39307",1,Dolosicoccus paucivorans,2622736585,microaerophile
,,,,,84521.3,
,,,,,GCA_900100125,
135725,"R-91/1468, R91/1468","CIP 104051, ATCC 51524, IFO 15550, NCFB 2975, LMG 19521, KCTC 15002, CCUG 33392, LMG 15126, NBRC 15550, NCIMB 702975",1,Dolosigranulum pigrum,2513237341,microaerophile
,,,,,883103.3,
,,,,,GCA_000245815,
12515,,"DSM 22811, ATCC BAA-286, CCUG 42882, CIP 106420, JCM 16698",1,Dysgonomonas gadei,GCA_000213555,microaerophile
132892,MX 1040,"DSM 104969, CCM 7606, CCUG 54731, JCM 17038",1,Dysgonomonas hofstadii,1298597.3,microaerophile
,,,,,2734481905,
,,,,,2830022421,
,,,,,637886.6,
,,,,,GCA_001312525,
,,,,,GCA_014196915,
12517,,"DSM 22836, CCUG 43457, CDC F9489, CIP 107079, JCM 16699",1,Dysgonomonas mossii,2515154085,microaerophile
,,,,,651324027,
,,,,,742767.3,
,,,,,742767.5,
,,,,,GCA_000213575,
,,,,,GCA_000376405,
14027,"Dia-1, Nil","DSM 19532, LMG 24234",1,Elstera litoralis,2636416186,microaerophile
,,,,,GCA_000963705,
5346,,"DSM 17690, CCM 7283, CCUG 51308, CIP 108926, LMG 16607, API 8407116",1,Enterococcus aquimarinus,328396.3,microaerophile
,,,,,GCA_001885765,
5334,,"DSM 11492, CCUG 44928, CIP 108239, AS 2",1,Enterococcus asini,57732.3,microaerophile
,,,,,GCA_001885725,
5270,"E6844, W17","DSM 20679, ATCC 14025, NCDO 2369, NCTC 9938, CCUG 7983, JCM 8722, BCRC 10801, BCRC 14728, CCM 4049, CECT 968, CIP 103019, LMG 10744, NBRC 100477, NCIMB 702369, VKM B-1673, VTT E-97804, IMET 3257",1,Enterococcus avium,1140002.3,microaerophile
,,,,,1140002.4,
,,,,,2541047449,
,,,,,2545824652,
,,,,,33945.1,
,,,,,33945.4,
,,,,,GCA_000406965,
,,,,,GCA_000407245,
,,,,,GCA_001885775,
,,,,,GCA_900447655,
5351,"SS-1777, SS 1777, 2215-02","DSM 19114, ATCC BAA-1240, CCUG 51564, CCM 7399, CIP 109321",1,Enterococcus caccae,317735.3,microaerophile
,,,,,GCA_001885825,
5347,"Devriese S33, S33","DSM 21207, CCM 7285, LMG 13590, JCM 19616, CCUG 37857, CCUG 51312, CIP 108927",1,Enterococcus canintestini,317010.5,microaerophile
,,,,,GCA_001885735,
5343,,"DSM 17029, CCUG 46666, CIP 108093, LMG 12316, NBRC 100695",1,Enterococcus canis,1349765.3,microaerophile
,,,,,214095.3,
,,,,,2681813000,
,,,,,GCA_001544375,
,,,,,GCA_001885805,
5276,"20, W 99","DSM 20680, ATCC 25788, CCM 2478, NCDO 2372, NCIB 11449, CCUG 18657, NCTC 12361, JCM 8723, CECT 969, CGMCC 1.9124, CIP 103018, KCTC 3638, LMG 10745, NBRC 100478, NCIMB 11449, NRRL B-3502, VTT E-97775",1,Enterococcus casseliflavus,1218087.3,microaerophile
,,,,,2731957559,
,,,,,37734.14,
,,,,,37734.151,
,,,,,37734.39,
,,,,,GCA_001544095,
,,,,,GCA_001885845,
,,,,,GCA_900447665,
5271,"491, H.3.1","DSM 4841, ATCC 12755, NCFB 2725",0,Enterococcus casseliflavus,651324030,microaerophile
,,,,,888066.3,
,,,,,GCA_000191365,
5272,CA 2,"DSM 7370, ATCC 49996, CCM 4239, CCUG 30567, CIP 103525, CCM 439",0,Enterococcus casseliflavus,1158603.3,microaerophile
,,,,,1158603.5,
,,,,,2545824673,
,,,,,2558860903,
,,,,,37734.149,
,,,,,GCA_000393915,
,,,,,GCA_000407405,
5275,32488,"CCUG 34231, DSM 20382",0,Enterococcus casseliflavus,37734.15,microaerophile
5277,,"DSM 25781, NCCP 11515",0,Enterococcus casseliflavus,37734.152,microaerophile
5321,"A60, A 60","DSM 20682, ATCC 43198, NCDO 2674, CCUG 27299, JCM 8724, CCM 3659, CECT 4088, CGMCC 1.2139, CIP 103676, KCTC 3642, LMG 12902, NBRC 100674, NCIMB 702674, NCTC 12421, NCFB 2674",1,Enterococcus cecorum,1121864.3,microaerophile
,,,,,1121864.4,
,,,,,1121864.6,
,,,,,1121864.8,
,,,,,2515154031,
,,,,,2541047997,
,,,,,2558860907,
,,,,,44008.68,
,,,,,GCA_000379745,
,,,,,GCA_000407565,
5328,,"DSM 7374, ATCC 51263, NCIMB 13013, CCUG 27894, STR 345, CIP 103675, LMG 11740",1,Enterococcus columbae,1121865.3,microaerophile
,,,,,1121865.4,
,,,,,1121865.5,
,,,,,1121865.7,
,,,,,2515154086,
,,,,,2541047448,
,,,,,2541047998,
,,,,,GCA_000373065,
,,,,,GCA_000406925,
,,,,,GCA_000407225,
140476,ETRF1,"LMG 28312, CCUG 65857",1,Enterococcus crotali,GCA_000633635,microaerophile
5348,"L. Devriese M 52, M 52","DSM 22802, CCM 7299, CCUG 37865, LMG 14595, CIP 109076",1,Enterococcus devriesei,319970.3,microaerophile
,,,,,GCA_001885905,
5324,E18-1,"DSM 6630, ATCC 51266, NCFB 2821, NCIMB 13000, CCUG 33309, CIP 103646, CCM 4282",1,Enterococcus dispar,1139219.3,microaerophile
,,,,,1139219.4,
,,,,,2541047447,
,,,,,2545824666,
,,,,,44009.3,
,,,,,GCA_000406945,
,,,,,GCA_000407585,
,,,,,GCA_001886105,
5278,"98 D, D3","DSM 20633, ATCC 19432, CCM 5612, NCDO 596, NCTC 8307, JCM 8725, BCRC 10790, CCUG 7972, CECT 411, CGMCC 1.2284, CIP 55.125, LMG 10746, LMG 12691, NBRC 100479, NCAIM B.02010, NCIMB 700596, VTT E-97805",1,Enterococcus durans,1218088.3,microaerophile
,,,,,2731957564,
,,,,,53345.186,
,,,,,GCA_001544215,
5292,Tissier,"DSM 20478, ATCC 19433, NCDO 581, NCIB 775, NCTC 775, WDCM 00009, CCUG 19916, JCM 8726, JCM 5803, BCRC 10066, CCM 7000, CECT 481, CGMCC 1.2135, CIP 103015, HAMBI 1711, KCTC 3206, KCTC 3512, LMG 7937, NBIMCC 3360, NBRC 100480, NBRC 100481, NCAIM B.01312, NCIMB 775, VTT E-93203",1,Enterococcus faecalis,1169286.3,microaerophile
,,,,,1218089.3,
,,,,,1351.123,
,,,,,1351.3961,
,,,,,2558860282,
,,,,,2731957565,
,,,,,GCA_000392875,
,,,,,GCA_001544235,
,,,,,GCA_015311765,
,,,,,GCA_900447895,
5279,Portland,"DSM 2570, ATCC 29212, WDCM 00087, CCUG 9997, NCTC 12697, LMG 8146, JCM 7783, BCRC 10789, CCM 4224, CECT 795, CIP 103214, JCM 2875, KCTC 2011, NBRC 100482, NCAIM B.01881, NCCB 100299, NCCB 90047, NCCB 93062, NCIMB 13280, LMG 8222",0,Enterococcus faecalis,1201292.1,microaerophile
,,,,,1201292.11,
,,,,,1201292.12,
,,,,,1201292.13,
,,,,,1201292.14,
,,,,,1201292.15,
,,,,,1201292.16,
,,,,,1201292.21,
,,,,,1201292.22,
,,,,,1201292.3,
5284,NJ-3,"DSM 12956, ATCC 51299, WDCM 00085, CCUG 34289, CIP 104676, LMG 16216, CCM 4647, WDCM 00152, CECT 8120, NCTC 13379",0,Enterococcus faecalis,1351.114,microaerophile
,,,,,2636415664,
,,,,,GCA_000772515,
5301,,"DSM 20477, ATCC 19434, NCDO 942, NCTC 7171, WDCM 00010, CCUG 542, LMG 8149, LMG 11423, CCM 7167, JCM 5804, BCRC 10067, CECT 410, CFBP 4248, CGMCC 1.2136, CIP 103014, HAMBI 1710, JCM 8727, NBRC 100485, NBRC 100486, NCIMB 11508, VTT E-93204",1,Enterococcus faecium,1218090.3,microaerophile
,,,,,1352.4067,
,,,,,2731957566,
,,,,,2916553101,
,,,,,GCA_001544255,
,,,,,GCA_026953455,
,,,,,GCA_900447735,
5297,LRA 55 03 77,"CCUG 35172, NCTC 7176, DSM 6177, ATCC 35667",0,Enterococcus faecium,1352.4068,microaerophile
,,,,,GCA_900447785,
5298,64/3,DSM 13589,0,Enterococcus faecium,2671181005,microaerophile
,,,,,GCA_001298485,
5302,E980,DSM 25389,0,Enterococcus faecium,529885.3,microaerophile
,,,,,647000247,
,,,,,GCA_000172615,
5303,U0317,DSM 25390,0,Enterococcus faecium,547468.4,microaerophile
,,,,,647000248,
,,,,,GCA_000172915,
5314,"F87/276, PB21","DSM 24841, ATCC 49573, JCM 8728, CCUG 18658, NCTC 12359, NCDO 2313, BCRC 15477, CCM 4054, CECT 970, CGMCC 1.2517, CGMCC 1.9125, CIP 103013, DSM 20628, LMG 13129, NBRC 100675, NCIMB 702313, NCTC 11428, VTT E-97776, LMG 11207",1,Enterococcus gallinarum,1218091.3,microaerophile
,,,,,1353.11,
,,,,,1353.41,
,,,,,2731957567,
,,,,,GCA_001544275,
,,,,,GCA_001886155,
,,,,,GCA_900447935,
5310,"F87/268, PB21","DSM 20628, ATCC 35038, NCTC 11428",0,Enterococcus gallinarum,1169290.3,microaerophile
,,,,,2563366777,
,,,,,GCA_000392955,
130944,JM-20,DSM 28564,0,Enterococcus gallinarum,GCA_024622685,microaerophile
130945,"30-31, A-C2-Ob",DSM 28565,0,Enterococcus gallinarum,GCA_024622655,microaerophile
130946,JJM0609-2-2,DSM 100110,0,Enterococcus gallinarum,GCA_024622625,microaerophile
5337,PQ1,"DSM 15689, ATCC BAA-350, CCUG 45553, CIP 107662, CCM 7168, NBRC 100696",1,Enterococcus gilvus,160453.3,microaerophile
,,,,,GCA_001885915,
5341,"Svec 440, 440","CCUG 45916, DSM 15920, CCM 4851, LMG 19487, CIP 107129",1,Enterococcus haemoperoxidus,155618.3,microaerophile
,,,,,GCA_001885985,
5344,,"DSM 17122, CCUG 48100, CIP 108559, LMG 12317",1,Enterococcus hermanniensis,249189.3,microaerophile
,,,,,GCA_001885945,
5316,,"DSM 20160, ATCC 8043, CCM 2423, CCUG 18659, CIP 53.48, CIP 82.112, JCM 8729, LMG 6399, NCDO 1258, NCIMB 6459, WDCM 00089, ATCC 9790, BCRC 11054, BCRC 12496, BCRC 80016, CCUG 1332, CCUG 19917, CECT 279, CECT 294, CECT 302, CFBP 4250, CGMCC 1.2140, HAMBI 1709, HAMBI 644, IAM 1262, IFO 3181, KCTC 2022, KCTC 3616, NBRC 3181, NCCB 46070, NCCB 58005, NCIMB 8123, NCIMB 8191, NCTC 12367, VKM B-2107, VTT E-97046, NCDO 997, NCTC 6459",1,Enterococcus hirae,1354.212,microaerophile
,,,,,1354.25,
,,,,,1354.364,
,,,,,2521172711,
,,,,,2545824653,
,,,,,2558860905,
,,,,,768486.1,
,,,,,768486.11,
,,,,,768486.24,
,,,,,768486.3,
5315,M 19,"CCUG 32258, NCIMB 8192, CCM 4533, DSM 3320, ATCC 10541, CIP 58.55, NCIB 8192, WDCM 00011, NBRC 113010, LMG 10274, CECT 4081, NCTC 13383",0,Enterococcus hirae,1354.358,microaerophile
24003,Eh61,DSM 27815,0,Enterococcus hirae,1354.36,microaerophile
130947,SB,DSM 28619,0,Enterococcus hirae,1354.361,microaerophile
,,,,,GCA_024622605,
5342,TP 1.5,"DSM 15952, CCUG 50447, LMG 22039, CIP 108583",1,Enterococcus italicus,649989943,microaerophile
,,,,,888064.11,
,,,,,888064.3,
,,,,,GCA_000185365,
,,,,,GCA_001885995,
5362,BT159,"DSM 23655, LMG 25958",1,Enterococcus lactis,2928549275,microaerophile
,,,,,357441.21,
,,,,,GCA_015904215,
132913,PC32,"DSM 105069, NRRL B-59661, CCM 8482, CCUG 61260",1,Enterococcus lemanii,1159752.3,microaerophile
,,,,,2901272077,
,,,,,GCA_016909125,
5317,6,"DSM 20681, ATCC 43197, NCDO 846, CCUG 30572, CCM 4056, JCM 8730, BCRC 17125, CECT 971, CGMCC 1.2493, CIP 103012, HAMBI 1569, KCTC 3641, LMG 10747, NBRC 100489, NCIMB 700846, NCTC 12365",1,Enterococcus malodoratus,1158601.3,microaerophile
,,,,,1158601.4,
,,,,,2545824647,
,,,,,2558860908,
,,,,,71451.3,
,,,,,71451.7,
,,,,,GCA_000393875,
,,,,,GCA_000407185,
,,,,,GCA_001886025,
,,,,,GCA_900447955,
5340,"Svec 330, 330","DSM 15919, CCM 4856, LMG 19486, CCUG 45913, CIP 107130",1,Enterococcus moraviensis,155617.3,microaerophile
,,,,,GCA_001886065,
5318,W 102,"DSM 4838, ATCC 43186, NCDO 2375, MUTK 559, CCUG 18656, JCM 8731, BCRC 17141, BCRC 17356, CCM 4058, CECT 972, CIP 103010, HAMBI 1570, KCTC 3630, LMG 10748, NBRC 100490, NCIMB 13132, NCIMB 702375, NCTC 12363",1,Enterococcus mundtii,53346.33,microaerophile
,,,,,53346.38,
,,,,,53346.54,
,,,,,GCA_001886035,
,,,,,GCA_002813755,
,,,,,GCA_007990125,
5338,PQ2,"CIP 107663, CCM 7169, NBRC 100697, DSM 15690, ATCC BAA-351, CCUG 45554",1,Enterococcus pallens,160454.3,microaerophile
,,,,,GCA_001886075,
5335,JLB-1,"CCUG 48923, KCTC 3818, DSM 14726, ATCC BAA-412, CIP 108361, NBRC 100711",1,Enterococcus phoeniculicola,154621.3,microaerophile
,,,,,GCA_001886115,
5361,C27,"DSM 26408, CCM 7889, LMG 26214",1,Enterococcus plantarum,1077675.3,microaerophile
,,,,,GCA_001730295,
5325,47-16,"CCUG 33310, CIP 103647, DSM 5632, ATCC 49372, NCDO 2138, JCM 8732, CCM 4215, CECT 4075, CGMCC 1.2487, LMG 11426, NBRC 100491, NCFB 2138, NCIMB 13084, VTT E-97811",1,Enterococcus pseudoavium,1218092.4,microaerophile
,,,,,2681812974,
,,,,,GCA_001544295,
5358,"CCRI-16985, EN-66","DSM 23327, CCUG 59306, LMG 26306",1,Enterococcus quebecensis,903983.3,microaerophile
,,,,,903983.4,
,,,,,GCA_001730365,
,,,,,GCA_001886145,
5326,"1789/79, 1789-79","DSM 5633, ATCC 49427, NCTC 12192, CCUG 29292, CIP 103329, LMG 12888, JCM 8733, NBRC 100492, CCM 4216, CDC 1789-79, NCAIM B.02061, NCIMB 12901, VTT E-97812",1,Enterococcus raffinosus,1218093.3,microaerophile
,,,,,2731957560,
,,,,,71452.3,
,,,,,GCA_001544115,
,,,,,GCA_001886185,
5336,DS 2705-87,"DSM 15687, ATCC 700914, CCUG 43228, CDC 2705-87, CIP 107173, NCIMB 13635",1,Enterococcus ratti,150033.3,microaerophile
,,,,,GCA_001886195,
132142,strain 1971,"DSM 102982, CCM 4630, CCUG 61593, LMG 26678",1,Enterococcus rotai,118060.4,microaerophile
,,,,,2687453606,
,,,,,2928218588,
,,,,,GCA_001465345,
5323,HF 62,"DSM 20726, ATCC 43076, CCUG 27643, CCUG 33311, CIP 103246, JCM 8734, LMG 11427, NBRC 100493, NCDO 2594, NCIMB 702594, CCM 4377, CECT 4309, CGMCC 1.2485, HAMBI 1576, KACC 10783, KCTC 3643",1,Enterococcus saccharolyticus subsp. saccharolyticus,1139996.3,microaerophile
,,,,,1139996.4,
,,,,,2541047445,
,,,,,2545824663,
,,,,,41997.3,
,,,,,GCA_000407005,
,,,,,GCA_000407285,
,,,,,GCA_001886235,
133150,VE80,"JCM 31193, CCUG 68827, CCM 8834",1,Enterococcus saigonensis,1805431.3,microaerophile
,,,,,2916550272,
,,,,,GCA_011397115,
5349,W442,"DSM 22801, CCM 7319, CCUG 53830, CIP 109179, LMG 23085",1,Enterococcus silesiacus,2687453605,microaerophile
,,,,,332949.6,
,,,,,332949.8,
,,,,,GCA_001465115,
,,,,,GCA_001886225,
5327,,"CCUG 30571, CCM 4283, NCIMB 13117, DSM 6905, ATCC 49903, CIP 104373, NCDO 2379, MUTK 31, CCUG 33313",1,Enterococcus sulfureus,1140003.3,microaerophile
,,,,,1140003.4,
,,,,,2541047450,
,,,,,2545824672,
,,,,,GCA_000407025,
,,,,,GCA_000407605,
5350,"C.J. Portricus UAD1, UAD1","CCM 7300, DSM 22803, CCUG 53831, CIP 109180, LMG 8895",1,Enterococcus termitis,2916559209,microaerophile
,,,,,332950.4,
,,,,,332950.6,
,,,,,GCA_001730305,
,,,,,GCA_001886275,
5352,FP48-3,"DSM 21767, CCM 7793, KCTC 13134, NBRC 101867, NRIC 0107, PCU 282, TISTR 933",1,Enterococcus thailandicus,417368.11,microaerophile
,,,,,417368.6,
,,,,,GCA_001886265,
,,,,,GCA_007989705,
5360,"CCRI-16986, EN-67","DSM 23328, CCUG 59304, LMG 26304",1,Enterococcus ureasiticus,2916555789,microaerophile
,,,,,903984.3,
,,,,,GCA_001730285,
5357,IE3.2,"DSM 24043, LMG 26075",1,Enterococcus viikkiensis,930854.4,microaerophile
,,,,,GCA_005405345,
5339,"DS 1390-83, Johnson 2757, SS1503","DSM 15688, ATCC 700913, CCUG 43229, CIP 107172, NCIMB 13634",0,Enterococcus villorum,1158604.3,microaerophile
,,,,,1158604.4,
,,,,,2545824674,
,,,,,2558860910,
,,,,,GCA_000393935,
,,,,,GCA_000407205,
230,M1832/95/2,"CIP 106310, ATCC BAA-57, CCM 4939, DSM 15696, CCUG 38207",1,Eremococcus coleocola,1121871.3,microaerophile
,,,,,2524614563,
,,,,,GCA_000428865,
5372,"02-143, MF-EP02","DSM 15511, CIP 107935",1,Erysipelothrix inopinata,225084.5,microaerophile
,,,,,2894492305,
,,,,,GCA_014396165,
5371,T-305,"DSM 14972, ATCC 43339, CCUG 31352, CIP 105960, JCM 8533",1,Erysipelothrix tonsillarum,1121874.3,microaerophile
,,,,,2515154211,
,,,,,GCA_000373785,
138281,1144-97,"CCM 4946, CIP 105964, CCUG 37842",1,Facklamia languida,2513237358,microaerophile
,,,,,883113.3,
,,,,,GCA_000245795,
132842,strain A/G13/99/2,"ATCC BAA-466, DSM 104273, CCUG 42728, CIP 106764",1,Facklamia miroungae,120956.4,microaerophile
,,,,,GCA_012396555,
17690,Karld BL3524N/03,"DSM 18896, CCUG 47711, CIP 108292",1,Fastidiosipila sanguinis,236753.3,microaerophile
,,,,,2788500238,
,,,,,GCA_002998295,
159721,An22,"JCM 30584, NBRC 112974, ATCC TSD-51",1,Ferrigenium kumadai,1682490.3,microaerophile
,,,,,2927562029,
,,,,,GCA_018324385,
24052,OYT1,"DSM 26810, JCM 18545",1,Ferriphaselus amnicola,2834899978,microaerophile
,,,,,GCA_000974685,
24024,IK-1,"DSM 25510, ATCC BAA-2412, CIP 110358",1,Flavobacterium akiainvivens,1202724.5,microaerophile
,,,,,2648501255,
,,,,,2693429907,
,,,,,GCA_001278115,
,,,,,GCA_900115875,
159751,P3922,"LMG 30616, CCM 8827",1,Flavobacterium psychroterrae,2133767.3,microaerophile
,,,,,GCA_018380615,
6696,F9-1,"DSM 22689, JCM 16035, NRIC 0771",1,Fructilactobacillus florum,1423745.3,microaerophile
,,,,,1423745.4,
,,,,,2657244926,
,,,,,2728369675,
,,,,,GCA_001311215,
,,,,,GCA_001436645,
6474,H42,"CCUG 32247, LMG 9478, IAM H42, CIP 103141, LMG 11720, DSM 20571, ATCC 15434, JCM 1199, BCRC 12938, CECT 4136, IFO 15887, JCM 7793, KCTC 3534, NBRC 15887, NCFB 2719, NCIMB 702719, NRIC 0974, NCDO 2719",0,Fructilactobacillus fructivorans,2657245150,microaerophile
,,,,,33961.3,
,,,,,GCA_001436985,
6519,L-12,"DSM 20451, ATCC 27651, NRRL B-3934, CCUG 30143, LMG 7946, JCM 5668, BCRC 14063, CIP 103252, KCTC 3205, LMG 16002, LMG 17498, NRIC 1548, NRRL: B-3934",1,Fructilactobacillus sanfranciscensis,1423800.3,microaerophile
,,,,,1423800.4,
,,,,,1625.37,
,,,,,2667527754,
,,,,,GCA_001436035,
,,,,,GCA_002907365,
,,,,,GCA_003369815,
6864,D-24,"DSM 19113, CCUG 49949, CIP 108761, LAB 1679, LMG 22556, JCM 17831, BCRC 81233, CECT 7089, NRIC 0663",1,Fructobacillus durionis,2603880187,microaerophile
,,,,,283737.4,
,,,,,GCA_900112405,
6861,353,"DSM 20349, ATCC 13162, IFO 3516, NBRC 3516, NCIB 10784, CCUG 32246, NRRL B-2041, LMG 9498, NCIMB 10784, JCM 1119, BCRC 14019, CIP 102985, KCTC 3544, NCFB 2345, NRIC 1058, NCDO 2345",1,Fructobacillus fructosus,1631.5,microaerophile
,,,,,2814123064,
,,,,,2839451520,
,,,,,651324031,
,,,,,930946.3,
,,,,,930946.7,
,,,,,GCA_000185045,
,,,,,GCA_001047095,
,,,,,GCA_001438695,
6863,"LC-51, LC51","DSM 15468, CECT 5759, JCM 17832, BCRC 81234, CIP 109309, LMG 23899, NCIMB 14364, NRIC 0698",1,Fructobacillus pseudoficulneus,220714.3,microaerophile
,,,,,220714.4,
,,,,,2600254955,
,,,,,2814123065,
,,,,,GCA_001047115,
,,,,,GCA_900108455,
6865,F214-1,"DSM 23246, JCM 16675, BCRC 81232",1,Fructobacillus tropaeoli,2775506866,microaerophile
,,,,,GCA_001047135,
6601,CS1,"CCUG 52239, ATCC BAA-822, DSM 15814, CIP 109910, JCM 16176, LMG 22972, VTT E-052790",1,Furfurilactobacillus rossiae,1114972.3,microaerophile
,,,,,1114972.5,
,,,,,1114972.6,
,,,,,2524023155,
,,,,,2548876843,
,,,,,2667528057,
,,,,,GCA_000277855,
,,,,,GCA_000428925,
,,,,,GCA_001435135,
18033,BELH1,"DSM 24436, JCM 17481",1,Fusibacter tunisiensis,1008308.3,microaerophile
,,,,,2901118534,
,,,,,GCA_016908355,
140312,RP51,"DSM 100235, CCM 8606, LMG 28778",1,Galliscardovia ingluviei,1769422.3,microaerophile
,,,,,GCA_014635685,
1757,594,"DSM 4944, ATCC 14018, CCUG 3717, NCTC 10915, NCTC 10287, LMG 7832, JCM 11026, BCRC 17040, CIP 70.74, KCTC 5096, LMG 14323",1,Gardnerella vaginalis,2630968301,microaerophile
,,,,,2702.105,
,,,,,2702.194,
,,,,,2841333980,
,,,,,2854645441,
,,,,,585528.11,
,,,,,585528.15,
,,,,,585528.19,
,,,,,585528.6,
,,,,,648276678,
18122,M60449/99/1,"DSM 15828, CCUG 42726, CIP 106481, ATCC BAA-287",1,Gemella cuniculi,1121914.3,microaerophile
,,,,,2523533578,
,,,,,GCA_000425665,
138670,Neisseria haemolysans,"CIP 101126, ATCC 10379, NCTC 12968, CCUG 37985, DSM 107751, LMG 18984",1,Gemella haemolysans,1379.125,microaerophile
,,,,,1379.126,
,,,,,1379.127,
,,,,,1379.128,
,,,,,546270.5,
,,,,,645058834,
,,,,,GCA_000173915,
135122,M663-98-1,"CIP 106318, CCUG 39489, ATCC BAA-58",1,Gemella palaticanis,81950.3,microaerophile
,,,,,GCA_013415235,
131394,AP64,"DSM 29774, MCCC 1K00455",1,Gemmatimonas phototrophica,2775507241,microaerophile
,,,,,GCA_000695095,
5815,G-20,"CCUG 61914, KCTC 9177, DSM 43160, ATCC 25078, CBS 237.69, IAM 14282, IFO 13315, JCM 3152, KCC A-0152, NBRC 13315, IMSNU 21280, NRRL B-3577, RIA 944, VKM Ac-658",1,Geodermatophilus obscurus,526225.7,microaerophile
,,,,,646311931,
,,,,,GCA_000025345,
1774,TT 02-04,"DSM 21501, NBRC 104148",1,Georgenia thermotolerans,527326.3,microaerophile
,,,,,527326.4,
,,,,,GCA_009193185,
,,,,,GCA_009299305,
132150,wkB1,"DSM 104097, ATCC BAA-2448, NCIMB 14804",1,Gilliamella apicola,1196095.342,microaerophile
,,,,,2574179809,
,,,,,2756170265,
,,,,,GCA_000599985,
,,,,,GCA_003201455,
11715,1374,"DSM 21448, ATCC 19417, CCUG 3712, CIP 100918, CIP 58.8, NCTC 4557, KCTC 15419",1,Glaesserella parasuis,2834240801,microaerophile
,,,,,2837132019,
,,,,,738.59,
,,,,,738.85,
,,,,,GCA_002015085,
,,,,,GCA_900450925,
179,M343/98/2,"DSM 15436, CCUG 41708, CIP 106873",1,Gleimia coleocanis,525245.3,microaerophile
,,,,,643886017,
,,,,,GCA_000159015,
234,,"DSM 15739, CCUG 44365, CIP 107175, LMG 18844, GEM 604",1,Globicatella sulfidifaciens,1121925.5,microaerophile
,,,,,2524614644,
,,,,,GCA_900167405,
10611,,"CCUG 53882, CIP 109345, DSM 44810, IFM 10200, JCM 12130, NBRC 100432",1,Gordonia effusa,1077974.3,microaerophile
,,,,,2523231038,
,,,,,GCA_000241305,
10622,CC-12301,"DSM 45298, CCM 7727, CCUG 58853, JCM 17969, CIP 110237",1,Gordonia humi,2834003814,microaerophile
,,,,,686429.3,
,,,,,GCA_014197435,
10570,3884,"DSM 43896, ATCC 29627, IMET 7569, JCM 3228, KCC A-0228, CCUG 47138, CIP 100849, BCRC 13698, CCM 3354, IFO 16049, KCTC 3436, NBRC 100414, NBRC 16049, PCM 2576",1,Gordonia sputi,1089453.3,microaerophile
,,,,,2513237321,
,,,,,36823.3,
,,,,,GCA_000248055,
,,,,,GCA_012396255,
2274,GaD,"DSM 9848, ATCC 49175, CIP 103243, CCUG 27637 A, CCUG 27809",1,Granulicatella adiacens,46124.66,microaerophile
,,,,,46124.67,
,,,,,46124.71,
,,,,,46124.72,
,,,,,638301.3,
,,,,,638301.55,
,,,,,645951817,
,,,,,GCA_000160675,
,,,,,GCA_025150565,
2276,M1975/96/1,"DSM 15827, ATCC 700813, CCUG 37380, CIP 105938",1,Granulicatella balaenopterae,137733.3,microaerophile
,,,,,2684622850,
,,,,,GCA_900111135,
2275,"B1333, B-1333","DSM 11693, CCUG 38949, CCM 4945, CIP 105513",1,Granulicatella elegans,137732.26,microaerophile
,,,,,137732.27,
136703,9,"CIP 107725, CCUG 47968",1,Haematobacter massiliensis,195105.32,microaerophile
,,,,,2600255081,
,,,,,GCA_000740795,
136704,,"CIP 109176, CCUG 52307, CDC H1892",1,Haematobacter missouriensis,2600255082,microaerophile
,,,,,366616.15,
,,,,,GCA_000740775,
7621,741,"DSM 21259, CCUG 46407, JCM 19108",1,Haematomicrobium sanguinis,1121020.3,microaerophile
,,,,,2556921096,
,,,,,GCA_000688395,
132371,H5569,"DSM 28903, CCUG 66838",1,Haematospirillum jordaniae,2718217839,microaerophile
,,,,,GCA_001611975,
,,,,,GCA_012102615,
11711,"180-a, 180a","DSM 21187, ATCC 11116, CCUG 25716, CIP 52.129, NCTC 8502",1,Haemophilus aegyptius,197575.11,microaerophile
,,,,,197575.12,
,,,,,197575.13,
,,,,,197575.14,
,,,,,197575.8,
,,,,,2808606679,
,,,,,651324038,
,,,,,888728.3,
,,,,,GCA_000195005,
,,,,,GCA_900475885,
136076,128a,"CIP 52.130, NCTC 8134, CCUG 26840",0,Haemophilus aegyptius,197575.1,microaerophile
,,,,,197575.6,
,,,,,2903696016,
,,,,,GCA_001679335,
,,,,,GCA_900637765,
141284,,CCUG 628,0,Haemophilus aegyptius,197575.7,microaerophile
,,,,,GCA_001679305,
138208,"X2, 379","CIP 54.2, ATCC 33940, CCUG 4438, DSM 8925, NCTC 10945, CIP 542",1,Haemophilus ducreyi,2597490374,microaerophile
,,,,,730.36,
,,,,,730.53,
,,,,,GCA_001043455,
,,,,,GCA_002015155,
,,,,,GCA_900109315,
141858,,"CCUG 7829, ATCC 27722",0,Haemophilus ducreyi,730.55,microaerophile
